split,value,class_id,class_name,source_image,source_label,crop_path,source_width,source_height,crop_width,crop_height
train,60,50,speed-limit-60,train/images/camera_20260830_162640_370588_jpg.rf.cc85b28c56f748ed3bf91a29adea1d4d.jpg,train/labels/camera_20260830_162640_370588_jpg.rf.cc85b28c56f748ed3bf91a29adea1d4d.txt,crops/train/60/camera_20260830_162640_370588_jpg.rf.cc85b28c56f748ed3bf91a29adea1d4d__box0.jpg,640,360,64,64
train,60,50,speed-limit-60,train/images/camera_20260830_162643_794764_jpg.rf.846fc9ed4290ad25168318df0ef83641.jpg,train/labels/camera_20260830_162643_794764_jpg.rf.846fc9ed4290ad25168318df0ef83641.txt,crops/train/60/camera_20260830_162643_794764_jpg.rf.846fc9ed4290ad25168318df0ef83641__box0.jpg,640,360,54,54
train,60,50,speed-limit-60,train/images/camera_20260830_162646_369826_jpg.rf.f1a1be8db2e93ee22acfaa80a41430ef.jpg,train/labels/camera_20260830_162646_369826_jpg.rf.f1a1be8db2e93ee22acfaa80a41430ef.txt,crops/train/60/camera_20260830_162646_369826_jpg.rf.f1a1be8db2e93ee22acfaa80a41430ef__box0.jpg,640,360,82,82
train,60,50,speed-limit-60,train/images/camera_20260830_162649_331004_jpg.rf.0eb12706e5e20f8f55139a609a9ae622.jpg,train/labels/camera_20260830_162649_331004_jpg.rf.0eb12706e5e20f8f55139a609a9ae622.txt,crops/train/60/camera_20260830_162649_331004_jpg.rf.0eb12706e5e20f8f55139a609a9ae622__box0.jpg,640,360,81,81
train,60,50,speed-limit-60,train/images/camera_20260830_162651_187327_jpg.rf.4fded8f0972d573e3c4c8386a953e3fb.jpg,train/labels/camera_20260830_162651_187327_jpg.rf.4fded8f0972d573e3c4c8386a953e3fb.txt,crops/train/60/camera_20260830_162651_187327_jpg.rf.4fded8f0972d573e3c4c8386a953e3fb__box0.jpg,640,360,29,29
train,60,50,speed-limit-60,train/images/camera_20260830_162652_467150_jpg.rf.5e96545269a985df19e6d23384675a82.jpg,train/labels/camera_20260830_162652_467150_jpg.rf.5e96545269a985df19e6d23384675a82.txt,crops/train/60/camera_20260830_162652_467150_jpg.rf.5e96545269a985df19e6d23384675a82__box0.jpg,640,360,35,35
train,30,46,speed-limit-30,train/images/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816.jpg,train/labels/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816.txt,crops/train/30/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816__box0.jpg,640,360,79,79
train,60,50,speed-limit-60,train/images/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816.jpg,train/labels/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816.txt,crops/train/60/camera_20260830_162700_194557_jpg.rf.6b1316745bb2dbfccaa14f1ac5c7d816__box1.jpg,640,360,34,34
train,30,46,speed-limit-30,train/images/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a.jpg,train/labels/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a.txt,crops/train/30/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a__box0.jpg,640,360,37,37
train,60,50,speed-limit-60,train/images/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a.jpg,train/labels/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a.txt,crops/train/60/camera_20260830_162703_108098_jpg.rf.370732d4607851ef90bfe4e8ea48ca5a__box1.jpg,640,360,45,45
train,30,46,speed-limit-30,train/images/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034.jpg,train/labels/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034.txt,crops/train/30/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034__box0.jpg,640,360,38,38
train,40,47,speed-limit-40,train/images/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034.jpg,train/labels/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034.txt,crops/train/40/camera_20260830_162708_418666_jpg.rf.172ef8b15ebc796a90310ea566767034__box1.jpg,640,360,51,51
train,30,46,speed-limit-30,train/images/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1.jpg,train/labels/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1.txt,crops/train/30/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1__box0.jpg,640,360,38,38
train,40,47,speed-limit-40,train/images/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1.jpg,train/labels/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1.txt,crops/train/40/camera_20260830_162710_963537_jpg.rf.a34e7125bb135575d953733bab7057b1__box1.jpg,640,360,31,31
train,30,46,speed-limit-30,train/images/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c.jpg,train/labels/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c.txt,crops/train/30/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c__box0.jpg,640,360,38,38
train,30,46,speed-limit-30,train/images/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c.jpg,train/labels/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c.txt,crops/train/30/camera_20260830_162719_715600_jpg.rf.fdaa3ca76aa457a005341daa2e8c316c__box1.jpg,640,360,26,26
train,30,46,speed-limit-30,train/images/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50.jpg,train/labels/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50.txt,crops/train/30/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50__box0.jpg,640,360,40,40
train,30,46,speed-limit-30,train/images/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50.jpg,train/labels/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50.txt,crops/train/30/camera_20260830_162722_307475_jpg.rf.65300ba3e16b711c7cc7821b4ffd7c50__box1.jpg,640,360,21,21
train,30,46,speed-limit-30,train/images/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a.jpg,train/labels/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a.txt,crops/train/30/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a__box0.jpg,640,360,28,28
train,30,46,speed-limit-30,train/images/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a.jpg,train/labels/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a.txt,crops/train/30/camera_20260830_162724_420833_jpg.rf.3fe41da7e525f1b9f6a8c1e9c19a805a__box1.jpg,640,360,38,38
train,30,46,speed-limit-30,train/images/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd.jpg,train/labels/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd.txt,crops/train/30/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd__box0.jpg,640,360,26,26
train,15,45,speed-limit-15,train/images/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd.jpg,train/labels/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd.txt,crops/train/15/camera_20260830_162731_540553_jpg.rf.c304e44c05c54befbcb8c59dfc4551bd__box1.jpg,640,360,42,42
train,15,45,speed-limit-15,train/images/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a.jpg,train/labels/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a.txt,crops/train/15/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a__box0.jpg,640,360,41,41
train,5,48,speed-limit-5,train/images/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a.jpg,train/labels/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a.txt,crops/train/5/camera_20260830_162738_866767_jpg.rf.e7749f1c60756b241703943ea9ff4c8a__box1.jpg,640,360,28,28
train,5,48,speed-limit-5,train/images/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0.jpg,train/labels/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0.txt,crops/train/5/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0__box0.jpg,640,360,21,21
train,15,45,speed-limit-15,train/images/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0.jpg,train/labels/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0.txt,crops/train/15/camera_20260830_162741_524639_jpg.rf.31fe0d3d6c99778c7f0ff4821b85bcd0__box1.jpg,640,360,42,42
train,5,48,speed-limit-5,train/images/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6.jpg,train/labels/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6.txt,crops/train/5/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6__box0.jpg,640,360,27,27
train,15,45,speed-limit-15,train/images/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6.jpg,train/labels/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6.txt,crops/train/15/camera_20260830_162743_106571_jpg.rf.54105689da137ffc0f9b4f64e7639fa6__box1.jpg,640,360,42,42
train,15,45,speed-limit-15,train/images/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca.jpg,train/labels/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca.txt,crops/train/15/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca__box0.jpg,640,360,41,41
train,5,48,speed-limit-5,train/images/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca.jpg,train/labels/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca.txt,crops/train/5/camera_20260830_162744_405021_jpg.rf.971661837297194c3f52496b5dd292ca__box1.jpg,640,360,31,31
train,5,48,speed-limit-5,train/images/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6.jpg,train/labels/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6.txt,crops/train/5/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6__box0.jpg,640,360,67,67
train,5,48,speed-limit-5,train/images/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6.jpg,train/labels/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6.txt,crops/train/5/camera_20260830_162750_501812_jpg.rf.99d5d00f14e22c9bef96b1d4b5d951f6__box1.jpg,640,360,40,40
train,5,48,speed-limit-5,train/images/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9.jpg,train/labels/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9.txt,crops/train/5/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9__box0.jpg,640,360,29,29
train,5,48,speed-limit-5,train/images/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9.jpg,train/labels/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9.txt,crops/train/5/camera_20260830_162752_421776_jpg.rf.89ea45f03273cbcd7cd1482ebc1340d9__box1.jpg,640,360,65,65
train,5,48,speed-limit-5,train/images/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda.jpg,train/labels/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda.txt,crops/train/5/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda__box0.jpg,640,360,21,21
train,5,48,speed-limit-5,train/images/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda.jpg,train/labels/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda.txt,crops/train/5/camera_20260830_162756_709879_jpg.rf.55d1e3b2fac18557e28566a405cf0fda__box1.jpg,640,360,29,29
train,15,45,speed-limit-15,train/images/camera_20260830_162811_507315_jpg.rf.0801b30799f912097e81dabed24a3399.jpg,train/labels/camera_20260830_162811_507315_jpg.rf.0801b30799f912097e81dabed24a3399.txt,crops/train/15/camera_20260830_162811_507315_jpg.rf.0801b30799f912097e81dabed24a3399__box0.jpg,640,360,21,21
train,15,45,speed-limit-15,train/images/camera_20260830_162814_965305_jpg.rf.884be676fabc514239e50b9fda894ae6.jpg,train/labels/camera_20260830_162814_965305_jpg.rf.884be676fabc514239e50b9fda894ae6.txt,crops/train/15/camera_20260830_162814_965305_jpg.rf.884be676fabc514239e50b9fda894ae6__box0.jpg,640,360,21,21
train,15,45,speed-limit-15,train/images/camera_20260830_162816_789886_jpg.rf.28f0445b8eeb08986cdaa91e3f1d2cd7.jpg,train/labels/camera_20260830_162816_789886_jpg.rf.28f0445b8eeb08986cdaa91e3f1d2cd7.txt,crops/train/15/camera_20260830_162816_789886_jpg.rf.28f0445b8eeb08986cdaa91e3f1d2cd7__box0.jpg,640,360,18,18
train,5,48,speed-limit-5,train/images/camera_20260830_162822_676577_jpg.rf.2ce663dd77cf46febf5e011b5b6c631a.jpg,train/labels/camera_20260830_162822_676577_jpg.rf.2ce663dd77cf46febf5e011b5b6c631a.txt,crops/train/5/camera_20260830_162822_676577_jpg.rf.2ce663dd77cf46febf5e011b5b6c631a__box0.jpg,640,360,54,54
train,5,48,speed-limit-5,train/images/camera_20260830_162826_533451_jpg.rf.6b923ebc8f5f8cee6ad3fceafc4de951.jpg,train/labels/camera_20260830_162826_533451_jpg.rf.6b923ebc8f5f8cee6ad3fceafc4de951.txt,crops/train/5/camera_20260830_162826_533451_jpg.rf.6b923ebc8f5f8cee6ad3fceafc4de951__box0.jpg,640,360,19,19
train,5,48,speed-limit-5,train/images/camera_20260830_162831_332306_jpg.rf.af20d29ce75f1d754dd125599d1fd614.jpg,train/labels/camera_20260830_162831_332306_jpg.rf.af20d29ce75f1d754dd125599d1fd614.txt,crops/train/5/camera_20260830_162831_332306_jpg.rf.af20d29ce75f1d754dd125599d1fd614__box0.jpg,640,360,20,20
train,5,48,speed-limit-5,train/images/camera_20260830_162843_031729_jpg.rf.28e9e46a42da76e00fbc6f484ad6a6a6.jpg,train/labels/camera_20260830_162843_031729_jpg.rf.28e9e46a42da76e00fbc6f484ad6a6a6.txt,crops/train/5/camera_20260830_162843_031729_jpg.rf.28e9e46a42da76e00fbc6f484ad6a6a6__box0.jpg,640,360,47,47
train,15,45,speed-limit-15,train/images/camera_20260830_162911_671738_jpg.rf.85e9d21720478dcb1aa2c0d11479d3a8.jpg,train/labels/camera_20260830_162911_671738_jpg.rf.85e9d21720478dcb1aa2c0d11479d3a8.txt,crops/train/15/camera_20260830_162911_671738_jpg.rf.85e9d21720478dcb1aa2c0d11479d3a8__box0.jpg,640,360,31,31
train,15,45,speed-limit-15,train/images/camera_20260830_162913_686996_jpg.rf.19f406a63afda027bc3c1bc2837d819b.jpg,train/labels/camera_20260830_162913_686996_jpg.rf.19f406a63afda027bc3c1bc2837d819b.txt,crops/train/15/camera_20260830_162913_686996_jpg.rf.19f406a63afda027bc3c1bc2837d819b__box0.jpg,640,360,33,33
train,15,45,speed-limit-15,train/images/camera_20260830_162919_222851_jpg.rf.8d95d03f454e6b2062b6886647b02728.jpg,train/labels/camera_20260830_162919_222851_jpg.rf.8d95d03f454e6b2062b6886647b02728.txt,crops/train/15/camera_20260830_162919_222851_jpg.rf.8d95d03f454e6b2062b6886647b02728__box0.jpg,640,360,32,32
train,15,45,speed-limit-15,train/images/camera_20260830_162920_807218_jpg.rf.3cc5c187662e139bcf5e744545cda2ff.jpg,train/labels/camera_20260830_162920_807218_jpg.rf.3cc5c187662e139bcf5e744545cda2ff.txt,crops/train/15/camera_20260830_162920_807218_jpg.rf.3cc5c187662e139bcf5e744545cda2ff__box0.jpg,640,360,29,29
train,15,45,speed-limit-15,train/images/camera_20260830_162922_247087_jpg.rf.2ad428e3707d0eca61694b91276b5895.jpg,train/labels/camera_20260830_162922_247087_jpg.rf.2ad428e3707d0eca61694b91276b5895.txt,crops/train/15/camera_20260830_162922_247087_jpg.rf.2ad428e3707d0eca61694b91276b5895__box0.jpg,640,360,31,31
train,60,50,speed-limit-60,train/images/camera_20260830_165356_159930_jpg.rf.96ba6cd1b46437247ba1d3ef48515ba1.jpg,train/labels/camera_20260830_165356_159930_jpg.rf.96ba6cd1b46437247ba1d3ef48515ba1.txt,crops/train/60/camera_20260830_165356_159930_jpg.rf.96ba6cd1b46437247ba1d3ef48515ba1__box0.jpg,640,360,93,93
train,60,50,speed-limit-60,train/images/camera_20260830_165359_003632_jpg.rf.66501f242994f91ebf88059b6c33ebb3.jpg,train/labels/camera_20260830_165359_003632_jpg.rf.66501f242994f91ebf88059b6c33ebb3.txt,crops/train/60/camera_20260830_165359_003632_jpg.rf.66501f242994f91ebf88059b6c33ebb3__box0.jpg,640,360,68,68
train,60,50,speed-limit-60,train/images/camera_20260830_165401_054100_jpg.rf.d5b2e2dda451de4b2a34ae7aa2add82f.jpg,train/labels/camera_20260830_165401_054100_jpg.rf.d5b2e2dda451de4b2a34ae7aa2add82f.txt,crops/train/60/camera_20260830_165401_054100_jpg.rf.d5b2e2dda451de4b2a34ae7aa2add82f__box0.jpg,640,360,146,146
train,60,50,speed-limit-60,train/images/camera_20260830_165414_112606_jpg.rf.4e0ffa1f638ef7acda8f5d7d8371ddfb.jpg,train/labels/camera_20260830_165414_112606_jpg.rf.4e0ffa1f638ef7acda8f5d7d8371ddfb.txt,crops/train/60/camera_20260830_165414_112606_jpg.rf.4e0ffa1f638ef7acda8f5d7d8371ddfb__box0.jpg,640,360,90,90
train,60,50,speed-limit-60,train/images/camera_20260830_165416_368324_jpg.rf.df2bb2e67e9f615c345e3ff8ba42e27b.jpg,train/labels/camera_20260830_165416_368324_jpg.rf.df2bb2e67e9f615c345e3ff8ba42e27b.txt,crops/train/60/camera_20260830_165416_368324_jpg.rf.df2bb2e67e9f615c345e3ff8ba42e27b__box0.jpg,640,360,40,40
train,80,51,speed-limit-80,train/images/camera_20260830_165803_616779_jpg.rf.6a397428f4d1f3ada100c6cb4b892401.jpg,train/labels/camera_20260830_165803_616779_jpg.rf.6a397428f4d1f3ada100c6cb4b892401.txt,crops/train/80/camera_20260830_165803_616779_jpg.rf.6a397428f4d1f3ada100c6cb4b892401__box0.jpg,640,360,52,52
train,80,51,speed-limit-80,train/images/camera_20260830_165806_097636_jpg.rf.af38b1f1e5f936cf8973331b698cccd5.jpg,train/labels/camera_20260830_165806_097636_jpg.rf.af38b1f1e5f936cf8973331b698cccd5.txt,crops/train/80/camera_20260830_165806_097636_jpg.rf.af38b1f1e5f936cf8973331b698cccd5__box0.jpg,640,360,87,87
train,80,51,speed-limit-80,train/images/camera_20260830_165813_025645_jpg.rf.14326e6cc3b22cd45269427172f76312.jpg,train/labels/camera_20260830_165813_025645_jpg.rf.14326e6cc3b22cd45269427172f76312.txt,crops/train/80/camera_20260830_165813_025645_jpg.rf.14326e6cc3b22cd45269427172f76312__box0.jpg,640,360,54,54
train,30,46,speed-limit-30,train/images/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69.jpg,train/labels/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69.txt,crops/train/30/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69__box0.jpg,397,640,132,132
train,30,46,speed-limit-30,train/images/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69.jpg,train/labels/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69.txt,crops/train/30/many-traffic-signs-in-one-spot-traffic-sign-clutter-germany-europe-C17R68_jpg.rf.a5b213094d93752042432f313f2d7c69__box1.jpg,397,640,145,145
train,50,49,speed-limit-50,train/images/no-horn__17_jpg.rf.76c3b7843b436bf0e73a1c9791dd9777.jpg,train/labels/no-horn__17_jpg.rf.76c3b7843b436bf0e73a1c9791dd9777.txt,crops/train/50/no-horn__17_jpg.rf.76c3b7843b436bf0e73a1c9791dd9777__box0.jpg,640,480,39,39
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0001_j_png.rf.8c58d3030fc199e55f57b86c4a7ca7fe.jpg,train/labels/speed-limit-15__001_0001_j_png.rf.8c58d3030fc199e55f57b86c4a7ca7fe.txt,crops/train/15/speed-limit-15__001_0001_j_png.rf.8c58d3030fc199e55f57b86c4a7ca7fe__box0.jpg,640,621,347,347
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0001_png.rf.961f1c49569ff65cec613f0c2421a4be.jpg,train/labels/speed-limit-15__001_0001_png.rf.961f1c49569ff65cec613f0c2421a4be.txt,crops/train/15/speed-limit-15__001_0001_png.rf.961f1c49569ff65cec613f0c2421a4be__box0.jpg,640,575,404,404
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0002_png.rf.8b703c7632b0d45168d713d96f74f75d.jpg,train/labels/speed-limit-15__001_0002_png.rf.8b703c7632b0d45168d713d96f74f75d.txt,crops/train/15/speed-limit-15__001_0002_png.rf.8b703c7632b0d45168d713d96f74f75d__box0.jpg,640,615,461,461
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0003_png.rf.54d79fb16ea856666b6497f5c7b3854e.jpg,train/labels/speed-limit-15__001_0003_png.rf.54d79fb16ea856666b6497f5c7b3854e.txt,crops/train/15/speed-limit-15__001_0003_png.rf.54d79fb16ea856666b6497f5c7b3854e__box0.jpg,640,573,409,409
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0005_png.rf.91908df8641219b8807d310f1dece64c.jpg,train/labels/speed-limit-15__001_0005_png.rf.91908df8641219b8807d310f1dece64c.txt,crops/train/15/speed-limit-15__001_0005_png.rf.91908df8641219b8807d310f1dece64c__box0.jpg,640,556,439,439
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0006_png.rf.7f45450e4d78970e74d071f078df9fcc.jpg,train/labels/speed-limit-15__001_0006_png.rf.7f45450e4d78970e74d071f078df9fcc.txt,crops/train/15/speed-limit-15__001_0006_png.rf.7f45450e4d78970e74d071f078df9fcc__box0.jpg,639,565,483,483
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0007_png.rf.dec6d39d450409dcded4e3978a98cd20.jpg,train/labels/speed-limit-15__001_0007_png.rf.dec6d39d450409dcded4e3978a98cd20.txt,crops/train/15/speed-limit-15__001_0007_png.rf.dec6d39d450409dcded4e3978a98cd20__box0.jpg,640,599,460,460
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0008_png.rf.f1d159403adabdfb50dc6f1299b4f52a.jpg,train/labels/speed-limit-15__001_0008_png.rf.f1d159403adabdfb50dc6f1299b4f52a.txt,crops/train/15/speed-limit-15__001_0008_png.rf.f1d159403adabdfb50dc6f1299b4f52a__box0.jpg,634,640,552,552
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0010_png.rf.11390747f5fa24f97b2076327b4f03ec.jpg,train/labels/speed-limit-15__001_0010_png.rf.11390747f5fa24f97b2076327b4f03ec.txt,crops/train/15/speed-limit-15__001_0010_png.rf.11390747f5fa24f97b2076327b4f03ec__box0.jpg,632,640,524,524
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0011_png.rf.dabeb82bb7d7dc950d7c04208ad01d7b.jpg,train/labels/speed-limit-15__001_0011_png.rf.dabeb82bb7d7dc950d7c04208ad01d7b.txt,crops/train/15/speed-limit-15__001_0011_png.rf.dabeb82bb7d7dc950d7c04208ad01d7b__box0.jpg,640,554,507,507
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0012_png.rf.7974f86a93251f7e52617e7ad8855d48.jpg,train/labels/speed-limit-15__001_0012_png.rf.7974f86a93251f7e52617e7ad8855d48.txt,crops/train/15/speed-limit-15__001_0012_png.rf.7974f86a93251f7e52617e7ad8855d48__box0.jpg,640,592,493,493
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0013_png.rf.32a738c20ba47d98230282caffa4cecd.jpg,train/labels/speed-limit-15__001_0013_png.rf.32a738c20ba47d98230282caffa4cecd.txt,crops/train/15/speed-limit-15__001_0013_png.rf.32a738c20ba47d98230282caffa4cecd__box0.jpg,640,609,522,522
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0014_png.rf.28214c7f197bb0859d742671ae8ebecd.jpg,train/labels/speed-limit-15__001_0014_png.rf.28214c7f197bb0859d742671ae8ebecd.txt,crops/train/15/speed-limit-15__001_0014_png.rf.28214c7f197bb0859d742671ae8ebecd__box0.jpg,640,588,496,496
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0015_png.rf.bef080819799f61e8cf2cdb549ac338c.jpg,train/labels/speed-limit-15__001_0015_png.rf.bef080819799f61e8cf2cdb549ac338c.txt,crops/train/15/speed-limit-15__001_0015_png.rf.bef080819799f61e8cf2cdb549ac338c__box0.jpg,640,563,498,498
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0016_png.rf.d3fdc2edef0de4e2c749e312caf6ec58.jpg,train/labels/speed-limit-15__001_0016_png.rf.d3fdc2edef0de4e2c749e312caf6ec58.txt,crops/train/15/speed-limit-15__001_0016_png.rf.d3fdc2edef0de4e2c749e312caf6ec58__box0.jpg,640,640,485,485
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0017_png.rf.d60b734548d1fffba00134aae4a76c68.jpg,train/labels/speed-limit-15__001_0017_png.rf.d60b734548d1fffba00134aae4a76c68.txt,crops/train/15/speed-limit-15__001_0017_png.rf.d60b734548d1fffba00134aae4a76c68__box0.jpg,640,592,474,474
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0018_png.rf.01536898dc1be3870b0897d4eb23b133.jpg,train/labels/speed-limit-15__001_0018_png.rf.01536898dc1be3870b0897d4eb23b133.txt,crops/train/15/speed-limit-15__001_0018_png.rf.01536898dc1be3870b0897d4eb23b133__box0.jpg,634,640,548,548
train,15,45,speed-limit-15,train/images/speed-limit-15__001_0019_png.rf.1e8e2a8c0596c810af9abc8fbf40bef1.jpg,train/labels/speed-limit-15__001_0019_png.rf.1e8e2a8c0596c810af9abc8fbf40bef1.txt,crops/train/15/speed-limit-15__001_0019_png.rf.1e8e2a8c0596c810af9abc8fbf40bef1__box0.jpg,640,546,509,509
